Model	Iteration	Variable	Subsampled	MinObs	decay	logLoss	logLossSD	AIC	AUC	Accuracy	AccuracySD	Kappa
m6	83	Egg	2	2	0.1	1.42133942785777	0.289487603031177	152.654677730068	0.893369708994709	0.301766955266955	0.152504736554586	0.235413074903201
m7	83	Egg	2	2	0.1	1.55380823670319	0.256233155115357	119.732549356636	0.848384353741497	0.33409126984127	0.164636554203986	0.266321122247053
m1	84	Egg	2	2	0.1	1.04587883527831	0.362189681262844	163.81908503066	0.944003527336861	0.456031746031746	0.196322054386105	0.397054046711305
m2	84	Egg	2	2	0.1	1.12609475940629	0.273275740938824	149.840846169706	0.934963151927438	0.467480158730159	0.205408714194841	0.407828089390561
m3	84	Egg	2	2	0.1	1.72314256634195	0.260472856281594	110.015332064976	0.846633825944171	0.167206349206349	0.124456062456469	0.114398367050107
m4	84	Egg	2	2	0.1	1.25025504495805	0.274980699778094	163.864689655428	0.922366522366522	0.492472222222222	0.214383046195749	0.440997866420314
m5	84	Egg	2	2	0.1	1.99875468476747	0.266660647341263	134.866258263987	0.804545454545455	0.162031746031746	0.118520691053234	0.112785548473289
m6	84	Egg	2	2	0.1	1.33146140723233	0.240076162745255	143.106658558991	0.928535353535354	0.341698412698413	0.153454792206967	0.280776498882601
m7	84	Egg	2	2	1e-04	1.32079815735832	0.595538991370657	117.639556737342	0.917496392496392	0.307186507936508	0.15387158855056	0.246620384395917
m1	85	Egg	2	2	0.1	1.20087808566043	0.256508920621851	169.364262524659	0.898979591836735	0.39284126984127	0.205675669367918	0.332116435002558
m2	85	Egg	2	2	0.1	1.30873577714576	0.325459087871782	153.67553396372	0.88507326007326	0.418500721500721	0.193778462451019	0.36176683583546
m3	85	Egg	2	2	0.1	1.86835926857685	0.281618477795468	115.019359917907	0.7995670995671	0.154	0.138294758459022	0.103046353434705
m4	85	Egg	2	2	0.1	1.42620844173668	0.304715790424115	181.386616118247	0.91025641025641	0.361781746031746	0.190155493139471	0.304316236790547
m5	85	Egg	2	2	0.1	1.83491566975045	0.236657225461309	111.350997914889	0.810599078341014	0.194730158730159	0.144807931792695	0.130320747396285
m6	85	Egg	2	2	0.1	1.4747734268277	0.331096713888216	153.304723541753	0.860793650793651	0.340632756132756	0.174669921382819	0.277860290873304
m7	85	Egg	2	2	0.1	1.55980374908841	0.210699356728936	146.248184817761	0.857389162561576	0.300714285714286	0.16116158258683	0.239447191939951
m1	86	Egg	2	2	0.1	1.24428442028067	0.291658427836094	196.05576432445	0.909479717813051	0.381956349206349	0.172967384231903	0.321422890332939
m2	86	Egg	2	2	0.1	1.11954323357411	0.249508166677511	165.893334086716	0.929960317460317	0.464769841269841	0.204909286913368	0.405652006503527
m3	86	Egg	2	2	0.1	1.79500252700256	0.297898325683019	115.019359329301	0.821510673234811	0.149396825396825	0.127773489033813	0.0959144412910751
m4	86	Egg	2	2	0.1	1.39909393602026	0.337962898410036	180.473522082815	0.907761904761905	0.342396825396825	0.175113879894021	0.281035481848696
m5	86	Egg	2	2	0.1	1.96180441387076	0.260995289665815	113.525791456019	0.780540293040293	0.182893217893218	0.134580591993068	0.128326911337664
m6	86	Egg	2	2	0.1	1.47320240643606	0.295037419845029	158.440350440477	0.875	0.327083333333333	0.165888189085255	0.269373801359497
m7	86	Egg	2	2	0.1	1.53181813545929	0.299994400768727	129.682028717489	0.871215986394558	0.32243253968254	0.172650595004527	0.263698546171038
m1	87	Egg	2	2	0	0.294270164746937	0.401737149097836	149.740833266115	0.985367063492063	0.550350288600289	0.224212073893542	0.494323838155962
m2	87	Egg	2	2	1e-04	0.858738856996765	0.670297975789671	149.867319602145	0.959183673469388	0.50418253968254	0.226736164315184	0.450347854359385
m3	87	Egg	2	2	1e-04	1.23622391350419	0.420885651947653	109.277726841457	0.889732142857143	0.264849206349206	0.136861240476945	0.202633053707909
m4	87	Egg	2	2	0	0.231126537906573	0.147077448742491	133.824085065299	0.989901477832512	0.583702380952381	0.230980033071121	0.537757344466596
m5	87	Egg	2	2	0	0.890518620033047	0.226705622502271	104.534269183659	0.934472049689441	0.297595238095238	0.170589758594241	0.240692079019199
m6	87	Egg	2	2	1e-04	0.983031962960075	0.596026702515621	127.098039661692	0.955285714285714	0.403853174603175	0.181988010074126	0.34614148801811
m7	87	Egg	2	2	1e-04	1.43778727244983	0.663402955367917	118.547610074036	0.885034013605442	0.311166666666667	0.191447348371597	0.256965747097783
m1	88	Egg	2	2	0.1	0.842174152110249	0.214918337281094	186.950015013696	0.981666666666667	0.511269841269841	0.197084297674471	0.457312630486616
m2	88	Egg	2	2	0.1	1.00399466052648	0.257453584149135	148.111457440703	0.941111111111111	0.549321428571429	0.18531812804346	0.492504843745309
m3	88	Egg	2	2	0	0.836652598660677	0.182493524908342	128.255172090288	0.942290249433107	0.320420634920635	0.149040950075192	0.256911359441511
m4	88	Egg	2	2	0.1	0.983736814844964	0.305894116321842	161.737106405433	0.962081128747795	0.517742063492064	0.22616198914729	0.46923505539061
m5	88	Egg	2	2	0.1	1.97720042705837	0.352907857037724	112.147506102384	0.80527950310559	0.221515873015873	0.150529328560351	0.172373619588364
m6	88	Egg	2	2	0.1	1.41324161546558	0.358990835661772	142.066088230391	0.887365591397849	0.372924603174603	0.167037834401607	0.312294165864384
m7	88	Egg	2	2	0.1	1.6701978447301	0.24896726751053	118.547610031204	0.848256802721088	0.279373015873016	0.153337031042186	0.223077709824813
m1	89	Egg	2	2	0.1	1.48722476097419	0.376981552802349	169.599010618094	0.840579710144927	0.379301587301587	0.196297331222501	0.317563793426528
m2	89	Egg	2	2	0.1	1.48331544069873	0.372966762818685	154.730319623127	0.844494047619048	0.373722222222222	0.17909433513531	0.313599239177251
m3	89	Egg	2	2	0.1	1.80051819470797	0.215185616847839	115.019359917907	0.794380952380952	0.135027777777778	0.121217844177495	0.0819086312816589
m4	89	Egg	2	2	0.1	1.66844665832975	0.333893895652157	167.752033434865	0.848122710622711	0.370063492063492	0.158832642080405	0.312479978632622
m5	89	Egg	2	2	0.1	2.27131694446748	0.446160415508535	138.519383023139	0.710034013605442	0.124980158730159	0.125729967545833	0.0730576355639483
m6	89	Egg	2	2	0.1	1.93628564327846	0.376409079377166	146.728525024152	0.732717569786535	0.278535714285714	0.164940345339643	0.214317737567854
m7	89	Egg	2	2	0.1	1.94895448399992	0.34106807179217	120.779045602579	0.705639097744361	0.291281746031746	0.14386470898866	0.22844214870564
m1	90	Egg	2	2	0.1	1.15083455124117	0.342337084168801	153.577454691609	0.925541125541126	0.408619047619048	0.164553890186777	0.343847947792394
m2	90	Egg	2	2	0.1	1.25740503467399	0.277725819504211	153.675533950962	0.896346469622332	0.457035714285714	0.182047386143464	0.397009647022915
m3	90	Egg	2	2	0.1	1.77295385719078	0.233417045717905	115.019359329301	0.823894557823129	0.166666666666667	0.134111780044917	0.111003130949795
m4	90	Egg	2	2	0.1	1.22610182693408	0.290579491222386	137.693600249423	0.921861471861472	0.418080808080808	0.191964669104731	0.36241932584413
m5	90	Egg	2	2	0.1	1.78859572285382	0.303372039466096	111.189550871311	0.858994708994709	0.219460317460317	0.156872374562065	0.163771210018979
m6	90	Egg	2	2	0.1	1.38186782229947	0.237160642736641	130.72852509412	0.908646616541353	0.330071428571429	0.177372147091703	0.262754969540156
m7	90	Egg	2	2	0.1	1.54356848961019	0.219681817507562	146.248184817761	0.850963718820862	0.320063492063492	0.149427276577569	0.262421072073727
m1	91	Egg	2	2	0.1	0.925709683313057	0.239524743594426	147.819085034246	0.951067323481117	0.534099206349206	0.180426006792046	0.477580823176312
m2	91	Egg	2	2	0.1	0.877497118809049	0.17998194203449	148.111457440703	0.959899749373434	0.523845238095238	0.201326599724361	0.471191186523088
m3	91	Egg	2	2	0	0.856554789636734	0.194902809148566	128.255172090288	0.921886446886447	0.341027777777778	0.160655192898218	0.278899169308289
m4	91	Egg	2	2	1e-04	0.578911949683733	0.50389461575456	131.81908503308	0.974458874458874	0.575968253968254	0.20000956188284	0.524878520289593
m5	91	Egg	2	2	0.1	1.65536143477332	0.255115986052813	107.799860943794	0.845907738095238	0.289956349206349	0.161395784225083	0.229241893695737
m6	91	Egg	2	2	1e-04	1.19801701634089	0.763614090601581	126.909439975285	0.923356009070295	0.354480158730159	0.15565871859948	0.292616207503722
m7	91	Egg	2	2	0.1	1.66359736318387	0.270726301532091	118.547610031204	0.837142857142857	0.277563492063492	0.148773304554879	0.219602163956804
m1	92	Egg	2	2	0.1	0.980599165584667	0.224890685566866	165.814268313342	0.950571428571429	0.424575396825397	0.189441981282465	0.362032482902381
m2	92	Egg	2	2	1e-04	0.997865040280293	0.522716911474347	149.926165020723	0.9831569664903	0.497400793650794	0.189317214297068	0.440308357876583
m3	92	Egg	2	2	0	1.18385447669643	0.210307347232399	117.730310478617	0.902380952380952	0.205154761904762	0.132328867091766	0.150685182842187
m4	92	Egg	2	2	0.1	1.25211048665705	0.187367597304159	137.733765406196	0.899886621315193	0.412234126984127	0.170424036184837	0.352214587090381
m5	92	Egg	2	2	0.1	1.76248831563684	0.221559557856893	109.139284060818	0.793956043956044	0.27925	0.150510008238046	0.219251996648953
m6	92	Egg	2	2	0.1	1.40084575854892	0.265530200116982	151.887775196099	0.856168831168831	0.350079365079365	0.175255079744491	0.288515402215519
m7	92	Egg	2	2	0.1	1.47037595961167	0.225664826903949	118.547610059389	0.885930735930736	0.329825396825397	0.166784820346843	0.273594235472456
m1	93	Egg	2	2	1e-04	0.527659167674138	0.38537150527498	149.731057655833	0.981984126984127	0.560662698412698	0.188389879351052	0.507153019621333
m2	93	Egg	2	2	0	0.401152088252268	0.105695257910026	123.347712819939	0.974404761904762	0.468849206349206	0.188640212490155	0.412829723929674
m3	93	Egg	2	2	0	1.13143282102118	0.160783869159359	117.730310478617	0.90344611528822	0.209285714285714	0.145487230807071	0.155534058521796
m4	93	Egg	2	2	1e-04	0.656448917755475	0.587846869003967	133.868492997419	0.975595238095238	0.549	0.219362711184829	0.496046843183188
m5	93	Egg	2	2	0.1	1.58138195727001	0.286105310635012	105.458641711778	0.856089743589744	0.28368759018759	0.145184392485974	0.215276042692456
m6	93	Egg	2	2	0.1	1.0227131359606	0.288403771945467	125.183347588487	0.9246336996337	0.480257936507937	0.198101370106072	0.424365513102986
m7	93	Egg	2	2	0	0.797329324640817	0.215014683614319	104.603932364048	0.924702380952381	0.31206746031746	0.17888764774934	0.246941860090108
m1	94	Egg	2	2	0.1	1.34877919027277	0.268057941119357	183.861297345363	0.874675324675325	0.36527380952381	0.170514464821543	0.305174021114231
m2	94	Egg	2	2	0.1	1.17504565634891	0.246924048478767	153.364262529724	0.913095238095238	0.427396825396825	0.206940221197144	0.36808345325991
m3	94	Egg	2	2	0.1	1.64007362698323	0.190539711203429	125.27772698533	0.885190476190476	0.148206349206349	0.122024214984381	0.0970302050999984
m4	94	Egg	2	2	0.1	1.4216541448729	0.337850701819421	167.63817007196	0.885403726708075	0.325321428571429	0.168943499071474	0.266432803859375
m5	94	Egg	2	2	0.1	2.24911099772247	0.355511365847888	135.844843132127	0.743909592822636	0.174646825396825	0.135759458662902	0.120531148281753
m6	94	Egg	2	2	0.1	1.77023226182727	0.414843931941285	146.048928885293	0.781818181818182	0.301396825396825	0.16187735434677	0.238513948716856
m7	94	Egg	2	2	0.1	1.56770188468966	0.27986026966361	146.248184817761	0.845285714285714	0.294904761904762	0.173045479960284	0.237460183314823
m1	95	Egg	2	2	1e-04	0.669478958518107	0.599911279189112	147.819085047285	0.973452380952381	0.566452380952381	0.204800154554799	0.515758183058853
m2	95	Egg	2	2	0	0.217729770199333	0.0682903195392737	161.363951692102	0.983134920634921	0.569472222222222	0.212059756228681	0.517763377185176
m3	95	Egg	2	2	0	0.890709643403732	0.156948696167104	128.255172090288	0.940857142857143	0.296507936507936	0.162280157452595	0.237937908382452
m4	95	Egg	2	2	1e-04	0.729983035631402	0.609265627039547	131.81908503308	0.967809523809524	0.599436507936508	0.197946045588819	0.548262665170721
m5	95	Egg	2	2	0.1	1.63503320002093	0.357278568339719	131.080284655242	0.881746031746032	0.286543650793651	0.172458829545428	0.230521297060388
m6	95	Egg	2	2	0.1	1.13228682082639	0.268115596066731	126.909440011045	0.930257936507937	0.414555555555556	0.168922466301281	0.353715058452609
m7	95	Egg	2	2	0	0.840963992909262	0.146888143931247	104.603909437652	0.944409937888199	0.314400793650794	0.149771640382485	0.255454671359524
m1	96	Egg	2	2	0.1	0.958438852903799	0.30566533311776	153.364262513	0.903754578754579	0.472755050505051	0.219428665738905	0.419480052924068
m2	96	Egg	2	2	1e-04	0.753976372268121	0.548911653907318	137.65883033015	0.959666666666667	0.491400793650794	0.218946676129772	0.434602572995906
m3	96	Egg	2	2	1e-04	1.70588817357963	0.628755121829512	102.275089419638	0.818452380952381	0.140115079365079	0.121941277908138	0.0952769594149885
m4	96	Egg	2	2	0.1	1.23101244220182	0.310847593970861	126.717742213574	0.892551020408163	0.436261904761905	0.204001665324505	0.38018398679378
m5	96	Egg	2	2	0.1	1.99665417463623	0.250026416658836	105.95573631473	0.781029185867896	0.161083333333333	0.1382949951041	0.110313491928237
m6	96	Egg	2	2	0.1	1.25664637145814	0.249381842780985	130.728525030464	0.887962962962963	0.370277777777778	0.187120534404186	0.307879529061488
m7	96	Egg	2	2	0.1	1.44190455437624	0.280620914897818	114.728525005953	0.833333333333333	0.382416666666667	0.180274146503442	0.316900117696836
m1	97	Egg	2	2	0.1	0.954455130494997	0.302877824962619	176.23054834026	0.960770975056689	0.495785714285714	0.200453587161995	0.438801937731841
m2	97	Egg	2	2	1e-04	0.781907553693178	0.701957933061795	149.840846169706	0.972927689594356	0.524071428571429	0.210608198251541	0.469194898018689
m3	97	Egg	2	2	1e-04	1.6227909201546	0.612383664169616	110.015332064976	0.856162464985994	0.24106746031746	0.120833874622208	0.179143717401874
m4	97	Egg	2	2	0.1	1.27492079656602	0.361924524675708	178.715324294581	0.911428571428571	0.461082251082251	0.192527662581647	0.406894207033897
m5	97	Egg	2	2	0.1	1.95338969650046	0.256559568212838	134.00472034132	0.782371794871795	0.240555555555556	0.142508705170848	0.183598016778122
m6	97	Egg	2	2	0.1	1.24663889134283	0.308269094921225	140.345532719359	0.909906462585034	0.436448412698413	0.172127745241806	0.377575639835013
m7	97	Egg	2	2	1e-04	1.07400284413837	0.557895924163059	117.97327404847	0.925931677018634	0.297178571428571	0.165379379505978	0.235620815851613
m1	98	Egg	2	2	0.1	0.977148270819392	0.187462574333316	162.983604899136	0.956380952380952	0.480822871572872	0.180466232145606	0.425201523448891
m2	98	Egg	2	2	0.1	0.959278629698819	0.23933676714653	177.068031842129	0.956531084656085	0.537837301587302	0.19660383876245	0.480485562956264
m3	98	Egg	2	2	0	0.956269055611278	0.232865843314039	128.255172090288	0.927248677248677	0.306333333333333	0.179882993809475	0.248093085467651
m4	98	Egg	2	2	0.1	1.07760293788274	0.302963532343084	161.737106405433	0.94757326007326	0.499329365079365	0.200073271510874	0.442139214474231
m5	98	Egg	2	2	0.1	2.04836854701789	0.331341669072532	111.911872609448	0.806812169312169	0.179043650793651	0.135342556470777	0.131251944102888
m6	98	Egg	2	2	0.1	1.4148829950396	0.349344770713498	141.862943749054	0.884031198686371	0.338357142857143	0.16546645983104	0.277757907133394
m7	98	Egg	2	2	0.1	1.64385795805801	0.319056155248971	118.547610031204	0.849542124542125	0.3	0.161009952753999	0.242848852872106
m1	99	Egg	2	2	0.1	1.19712534937148	0.325015363478877	166.591673769789	0.897904761904762	0.480011904761905	0.170192045967694	0.420947691917997
m2	99	Egg	2	2	0.1	1.26236672911235	0.252583843202873	151.638170058526	0.857589285714286	0.464123015873016	0.196896258060119	0.40977701140317
m3	99	Egg	2	2	1e-04	1.34410715954419	0.399045374536849	109.277726841457	0.910648148148148	0.26315873015873	0.135883441364505	0.198455648444419
m4	99	Egg	2	2	0.1	1.26629052920862	0.268347437657514	137.68701696357	0.894745484400657	0.460392857142857	0.186925476414445	0.401666137329389
m5	99	Egg	2	2	0.1	2.01066764448136	0.406093951637354	113.422665244641	0.756488095238095	0.204436507936508	0.144602295274247	0.153817198579794
m6	99	Egg	2	2	0.1	1.54040550430939	0.292161521329036	143.955936316	0.841619047619048	0.346829365079365	0.165350557779033	0.283615530920157
m7	99	Egg	2	2	0.1	1.82928415041818	0.324367489489389	120.640602690661	0.781547619047619	0.276424603174603	0.147015010608442	0.223066481124887
m1	100	Egg	2	2	0.1	1.28357298548496	0.206770358089892	167.861644317245	0.890424430641822	0.407301587301587	0.184197254839841	0.343037381305295
m2	100	Egg	2	2	0.1	1.28001660876142	0.35632653521664	153.675533950962	0.88505291005291	0.398019841269841	0.20403404945467	0.337498941156657
m3	100	Egg	2	2	0.1	1.78982881457441	0.222307862590455	115.019359329301	0.815952380952381	0.156103174603175	0.130134296315998	0.0985502047846284
m4	100	Egg	2	2	0.1	1.35352435563948	0.265909168786307	138.757946386181	0.877827380952381	0.3965	0.177374342357074	0.339487053020659
m5	100	Egg	2	2	0.1	2.04179094540194	0.286822409563836	114.143308207796	0.767636684303351	0.166214285714286	0.131426595564823	0.11637049078388
m6	100	Egg	2	2	0.1	1.53078693242926	0.300741685021038	145.002432605289	0.870634920634921	0.33172619047619	0.165449512936871	0.267240469200137
m7	100	Egg	2	2	0.1	1.48858396430648	0.283900702876601	146.248184817761	0.864603174603175	0.318547619047619	0.194976005598538	0.259964937034567
