Model	Iteration	Variable	Subsampled	MinObs	decay	logLoss	logLossSD	AIC	AUC	Accuracy	AccuracySD	Kappa
m3	56	Egg	2	2	0	1.09310745502526	0.21175215566035	60.4560801407065	0.874886621315193	0.229738095238095	0.165652965812785	0.140946767777774
m4	56	Egg	2	2	0.1	1.33237778634304	0.302677266185588	77.5451774971802	0.86223544973545	0.457523809523809	0.234166411433049	0.384938708322635
m5	56	Egg	2	2	0.1	1.90640402003909	0.326038556890099	87.6573074605077	0.717117117117117	0.186428571428571	0.155876402922088	0.117642785189247
m6	56	Egg	2	2	0.1	1.34384896415322	0.423063475945227	92.4855132020086	0.883333333333333	0.388154761904762	0.17213644992091	0.304561447992528
m7	56	Egg	2	2	0.1	1.24184714639	0.294583347579422	81.3642625039575	0.860833333333333	0.459654761904762	0.207624947996238	0.379764853865712
m1	57	Egg	2	2	0.1	1.00210908798526	0.356835478827226	99.9931774728663	0.917105263157895	0.448392857142857	0.226796697495307	0.384917541877491
m2	57	Egg	2	2	0.1	1.0235217563588	0.301402923836978	87.819085034657	0.928333333333333	0.529452380952381	0.237296014306661	0.464663655559655
m3	57	Egg	2	2	0	1.15186524930063	0.196224877533721	60.4560801407065	0.869444444444444	0.208571428571429	0.138402156819538	0.126207394594816
m4	57	Egg	2	2	1e-04	0.87822760650958	0.652377295155275	87.8190850356544	0.963517665130568	0.459	0.239765564779834	0.390361008306923
m5	57	Egg	2	2	0.1	1.65099749098137	0.325328865163002	96.4409187819741	0.79	0.225388888888889	0.191953661865951	0.147991613774067
m6	57	Egg	2	2	0.1	1.20150745842321	0.41935620563211	91.8211463708288	0.88287037037037	0.446333333333333	0.212595929522205	0.375575101355191
m7	57	Egg	2	2	0.1	1.29896400784711	0.278342732584358	81.3642625039575	0.871825396825397	0.409178571428571	0.202969061387853	0.336370753173464
m1	58	Egg	2	2	0.1	0.82562215900497	0.283964078404778	117.089594623633	0.961428571428571	0.504154761904762	0.220323358493912	0.426588643757081
m2	58	Egg	2	2	0	0.267957503677528	0.127323065391158	98.1348724046526	0.975	0.576666666666667	0.244395480563015	0.510201625709082
m3	58	Egg	2	2	0	1.15775376653871	0.224221318991599	60.4560801407065	0.83448275862069	0.177511904761905	0.150000467161446	0.0916579234910554
m4	58	Egg	2	2	0.1	1.1582413895014	0.270336655341178	87.8190850356544	0.910416666666667	0.451119047619048	0.205390283556005	0.373646523781503
m5	58	Egg	2	2	0.1	1.64714053766038	0.290517203789713	96.4409187819741	0.763821138211382	0.2705	0.187578104700219	0.180654152734644
m6	58	Egg	2	2	0.1	0.981710887092817	0.268347509364298	91.6381700827884	0.940740740740741	0.454845238095238	0.210739064953702	0.381376840894432
m7	58	Egg	2	2	0	0.479217287094107	0.179906704897243	90.6642200269681	0.95006105006105	0.4625	0.231537239900375	0.388969499924825
m1	59	Egg	2	2	0	0.324805359028519	0.13249416946031	105.957636772067	0.97979797979798	0.536428571428571	0.219563433709685	0.464137321422442
m2	59	Egg	2	2	0	0.27442256607774	0.122623246593147	77.7878015499401	0.977777777777778	0.547833333333333	0.233437141312366	0.481087902871117
m3	59	Egg	2	2	0	1.12032453431042	0.160601671087826	60.4560801407065	0.861360544217687	0.209333333333333	0.156488748973833	0.129703099978908
m4	59	Egg	2	2	1e-04	0.586321025187193	0.404065951364303	89.7884972901375	0.958815958815959	0.506619047619048	0.213978543669927	0.426111015113944
m5	59	Egg	2	2	0.1	1.36110247662003	0.246379223859571	76.0943792584592	0.86015873015873	0.372571428571429	0.210430414276045	0.291336725026354
m6	59	Egg	2	2	1e-04	0.789993608962437	0.69550313039859	97.3127273448828	0.932258064516129	0.472059523809524	0.234795707429962	0.396847004574955
m7	59	Egg	2	2	0	0.56054590989018	0.166650195966813	90.6642200269681	0.959259259259259	0.441583333333333	0.177477590608605	0.363094857261831
m1	60	Egg	2	2	0.1	0.893758593832046	0.354002765599371	99.8190850428829	0.92952380952381	0.469190476190476	0.256541308210208	0.391517119468553
m2	60	Egg	2	2	0.1	0.941474416793225	0.303223445926586	109.568436444904	0.937559523809524	0.500357142857143	0.258898555535221	0.439620977995149
m3	60	Egg	2	2	0	1.1314955127129	0.240453808159935	60.4560801407065	0.875192012288787	0.175130952380952	0.153353648936189	0.0881915321141117
m4	60	Egg	2	2	0.1	1.11354574660904	0.390941507559903	87.8190850356544	0.915714285714286	0.458917748917749	0.23367685302465	0.38328766817361
m5	60	Egg	2	2	0.1	1.62092674322284	0.352292293919903	96.4409187819741	0.783908045977011	0.255119047619048	0.204182310853355	0.179824687239469
m6	60	Egg	2	2	0.1	1.11606931885392	0.272265768282982	91.6381700619051	0.883950617283951	0.420952380952381	0.209638835451339	0.351221477612723
m7	60	Egg	2	2	0.1	1.21547707600658	0.321585423500021	81.3642625039575	0.881111111111111	0.432452380952381	0.201463317305189	0.36097297081598
m1	61	Egg	2	2	0.1	0.871060529903518	0.310308495095232	87.8190850447481	0.948373983739837	0.553666666666667	0.241564057906473	0.490758409083742
m2	61	Egg	2	2	0.1	1.09425109705438	0.264720698411788	87.819085034657	0.928053830227743	0.521833333333333	0.252651042778519	0.461299668602818
m3	61	Egg	2	2	0	1.14290018771015	0.186749121889829	60.4560801407065	0.870476190476191	0.214869047619048	0.16040320444663	0.132805408676809
m4	61	Egg	2	2	1e-04	0.995348571762534	0.810993662768061	75.819085034997	0.943518518518519	0.55327380952381	0.243143474395408	0.484209247646007
m5	61	Egg	2	2	0.1	1.58457682214601	0.214598990641597	84.7441617171669	0.786781609195402	0.2675	0.175145221522819	0.186920875278479
m6	61	Egg	2	2	0.1	1.11110467281709	0.33668564505565	81.3642625352823	0.916203703703704	0.442	0.209933494697444	0.353019267402813
m7	61	Egg	2	2	0.1	1.2253308039262	0.289090497148223	81.3642625039575	0.889460784313725	0.388904761904762	0.216539169312055	0.322094219600366
m1	62	Egg	2	2	0	0.16064174821338	0.327094800721971	113.67446493578	1	0.659547619047619	0.246565657937973	0.606113132064784
m2	62	Egg	2	2	0	4.86588654469775e-06	4.10364358718389e-06	106.281362427275	1	0.719714285714286	0.255642945272505	0.674963469182139
m3	62	Egg	2	2	0	1.14521440908448	0.175430927564616	60.4560801407065	0.881372549019608	0.188238095238095	0.166313468259355	0.120494436639686
m4	62	Egg	2	2	1e-04	0.458819066569159	0.500829027316126	84.2574606650717	1	0.591261904761905	0.244839324003391	0.528965723686784
m5	62	Egg	2	2	0.1	1.3423261441424	0.213671432361724	76.0943792035406	0.876754385964912	0.343833333333333	0.186686106601779	0.269316033842106
m6	62	Egg	2	2	1e-04	0.515667572624372	0.617206345706738	87.8190850378868	0.972590011614402	0.667142857142857	0.254715711041785	0.611387586686648
m7	62	Egg	2	2	0	0.25281740115559	0.142391595228003	99.0417436836561	0.965079365079365	0.607083333333333	0.246178119133837	0.542114052423545
m1	63	Egg	2	2	0	0.451410840621917	0.779886827111391	89.7075713347206	0.986021505376344	0.552690476190476	0.198830053117419	0.480186679547559
m2	63	Egg	2	2	0	0.24079985167559	0.134018788889843	77.7878015499401	0.986813186813187	0.574071428571429	0.226723605273286	0.509275875316938
m3	63	Egg	2	2	0	1.08823954441615	0.189816548819973	60.4560801407065	0.902702702702703	0.212488095238095	0.183490098624745	0.136687630982404
m4	63	Egg	2	2	1e-04	0.688683373514011	0.433108276419375	89.7885101284628	0.98	0.502265873015873	0.197869838532771	0.420771200857943
m5	63	Egg	2	2	0.1	1.35549838944255	0.238474754926009	76.0943792584592	0.871904761904762	0.299404761904762	0.204652636762618	0.220546817000255
m6	63	Egg	2	2	0.1	0.920801158769103	0.211180184771569	81.5332625075148	0.930263157894737	0.434511904761905	0.235607220268411	0.367009569449506
m7	63	Egg	2	2	0	0.525411972106976	0.171524466468987	90.6642200269681	0.961851851851852	0.457630952380952	0.200961129884273	0.376312500612894
m1	64	Egg	2	2	0	0.241737497344958	0.148670636498593	93.7940912459312	0.977777777777778	0.591095238095238	0.22417601730747	0.518850581779268
m2	64	Egg	2	2	0	0.253615969307434	0.110095472432164	98.1348724046526	0.973958333333333	0.601297619047619	0.262881072794414	0.541521514382249
m3	64	Egg	2	2	0	1.13229246676714	0.236319180380467	60.4560801407065	0.886486486486487	0.200321428571429	0.171676562832892	0.128009850366959
m4	64	Egg	2	2	0	0.276340603800811	0.142818503839936	98.7322029977517	0.973809523809524	0.584678571428571	0.21040148169214	0.516141367551847
m5	64	Egg	2	2	0	0.866728421047473	0.1727381268227	66.8961916833635	0.928932178932179	0.315464285714286	0.178864557791361	0.241360139398241
m6	64	Egg	2	2	0	0.485771072924251	0.183983831942266	85.6867534981474	0.95	0.44702380952381	0.237201153175861	0.363048194868162
m7	64	Egg	2	2	0	0.559848429362545	0.178358886687146	90.6642200269681	0.941486291486291	0.44247619047619	0.197774361332333	0.363605691134466
m1	65	Egg	2	2	0.1	0.973083329363079	0.320709666860468	98.9172540868232	0.919047619047619	0.544095238095238	0.223511637441404	0.478869765202336
m2	65	Egg	2	2	0.1	0.968274253306773	0.257292659301396	109.568436444904	0.951709401709402	0.484928571428571	0.246024078221527	0.417501358595474
m3	65	Egg	2	2	0	1.18561468484646	0.197916305769063	60.4560801407065	0.882017543859649	0.191035714285714	0.162701708251563	0.12093905786014
m4	65	Egg	2	2	0.1	1.28370338126892	0.3223861776299	89.5451774874558	0.883333333333333	0.49802380952381	0.233168128487528	0.423363596669644
m5	65	Egg	2	2	0.1	1.84114304188775	0.332022929074089	76.6355324679196	0.755032467532468	0.292464285714286	0.195301660175844	0.21881583590432
m6	65	Egg	2	2	0.1	1.14209507386321	0.283343653215458	98.7725887402106	0.904824561403509	0.546428571428571	0.209885204744991	0.473387525331399
m7	65	Egg	2	2	0.1	1.25493184418617	0.298080227449208	81.3642625039575	0.888247863247863	0.404071428571429	0.217242782833484	0.338274214399158
m1	66	Egg	2	2	0.1	1.15339976961265	0.388066759439909	99.8190850428829	0.874386724386724	0.449190476190476	0.216923392613386	0.372145661342291
m2	66	Egg	2	2	0.1	0.941815938164784	0.272703074290302	109.568436444904	0.956018518518518	0.492460317460317	0.24245064411938	0.425522091012362
m3	66	Egg	2	2	0	1.1389784447145	0.207128354263442	60.4560801407065	0.897683397683398	0.211630952380952	0.175740577055325	0.140888466810117
m4	66	Egg	2	2	0.1	1.21913351840548	0.372188243799849	88.082379147922	0.918627450980392	0.434277777777778	0.206063883566092	0.356881783008797
m5	66	Egg	2	2	0.1	1.73220179028541	0.31997095498109	96.4409187819741	0.737229437229437	0.229964285714286	0.176651702428826	0.152183367692075
m6	66	Egg	2	2	0.1	1.22848810013168	0.433090156550463	91.6381700619051	0.855555555555556	0.445035714285714	0.213240533672633	0.370344780582994
m7	66	Egg	2	2	0.1	1.26992701330074	0.274773295197727	81.3642625039575	0.867980295566502	0.389523809523809	0.214256852313156	0.32096985920455
m1	67	Egg	2	2	0	0.298620151087305	0.18484492512303	93.7940912459312	0.986177248677249	0.590369047619048	0.223430549075542	0.520833747118446
m2	67	Egg	2	2	0	0.269770683604015	0.14771951760549	98.1348724046526	0.965503875968992	0.58597619047619	0.226069787553431	0.513578118498387
m3	67	Egg	2	2	0	1.12432309805972	0.222170557120379	60.4560801407065	0.884848484848485	0.188095238095238	0.174999222871647	0.119172914084954
m4	67	Egg	2	2	0	0.248002350978173	0.138272034900495	98.7322029977517	0.985271317829457	0.598464285714286	0.23832031779447	0.533155015761797
m5	67	Egg	2	2	0	0.878838099919197	0.184077112599338	66.8961916833635	0.904878048780488	0.348857142857143	0.170441173269347	0.269061151610548
m6	67	Egg	2	2	0	0.498295490072089	0.122402147524029	85.6867534981474	0.951626016260163	0.479154761904762	0.201324698504096	0.400600366132155
m7	67	Egg	2	2	0	0.521520564942262	0.137538372618945	90.6642200269681	0.959407665505226	0.483261904761905	0.202807731258837	0.411559399599102
m1	68	Egg	2	2	0.1	0.838943114365655	0.24745186798336	117.089594623633	0.974263038548753	0.511059523809524	0.235994538443726	0.442287754535475
m2	68	Egg	2	2	0	0.283649466276332	0.120575742077552	77.7878015499401	0.97998712998713	0.573309523809524	0.233006784042908	0.505868227435183
m3	68	Egg	2	2	0	1.17084924076103	0.147906243942811	60.4560801407065	0.860493827160494	0.188047619047619	0.147977899411113	0.117360065536133
m4	68	Egg	2	2	0.1	1.11775308884551	0.333230215382784	87.8190850356544	0.930764411027569	0.469440476190476	0.231433627259961	0.397810483181913
m5	68	Egg	2	2	0.1	1.67405640971347	0.323924594931048	96.4409187819741	0.776923076923077	0.281892857142857	0.179680322822842	0.200210725044924
m6	68	Egg	2	2	0.1	1.04416614734471	0.284065411258352	91.6381700827884	0.908188153310104	0.427083333333333	0.232956964410724	0.349367413572887
m7	68	Egg	2	2	0	0.56599717292399	0.223228879130364	90.6642200269681	0.959756097560976	0.451630952380952	0.229312936585173	0.374324237171874
m1	69	Egg	2	2	0	0.415997920108437	0.522812105405702	89.7075713344608	0.979037267080745	0.585988095238095	0.23321574417979	0.516492897015121
m2	69	Egg	2	2	0	0.225596093743072	0.136822847266205	98.1348724046526	0.978947368421053	0.577988095238095	0.249192590623497	0.513196069980637
m3	69	Egg	2	2	0	1.12863749096549	0.146635204227265	60.4560801407065	0.881609195402299	0.217305555555556	0.142895316001063	0.13300670285082
m4	69	Egg	2	2	1e-04	0.848213830659967	0.580955781909847	89.7884972901375	0.985574229691877	0.449075396825397	0.215333729703638	0.369541525001587
m5	69	Egg	2	2	0.1	1.38727762742574	0.237966581256029	76.0943792584592	0.837301587301587	0.33772619047619	0.190861780156086	0.252398271465122
m6	69	Egg	2	2	0.1	0.896222758792634	0.212553521495656	81.3642625034464	0.93578431372549	0.461714285714286	0.246581898980874	0.398424400480566
m7	69	Egg	2	2	0	0.536558684025609	0.162764602610972	90.6642200269681	0.935526315789474	0.4425	0.207624369170276	0.359297224734569
m1	70	Egg	2	2	0.1	0.904061059602383	0.279953170832413	117.089594623633	0.947435897435897	0.49047619047619	0.214418482732227	0.410339033413652
m2	70	Egg	2	2	0	0.262267728171262	0.156839634124749	77.7878015499401	0.968571428571429	0.568952380952381	0.239384178277401	0.498222261853181
m3	70	Egg	2	2	0	1.19306406335147	0.182746489601838	60.4560801407065	0.87258064516129	0.172630952380952	0.1460918745611	0.0980544341667645
m4	70	Egg	2	2	0.1	1.0781461518156	0.335326135524783	88.082379147922	0.934803921568627	0.44347619047619	0.250041481704783	0.378878465702342
m5	70	Egg	2	2	0.1	1.64347235601601	0.318928271867055	96.4409187819741	0.76792328042328	0.252738095238095	0.184392496217463	0.179846018489837
m6	70	Egg	2	2	0.1	0.955783073539877	0.305678240882368	91.8155001011868	0.918055555555556	0.45997619047619	0.219741798751628	0.382695487322048
m7	70	Egg	2	2	0	0.526691297740718	0.186183627706115	90.6642200269681	0.955982905982906	0.448928571428571	0.213435965475556	0.37796390513346
m1	71	Egg	2	2	0.1	0.860942194431677	0.22003100612287	87.8190850447481	0.945945945945946	0.502678571428571	0.224508784450772	0.429318961379072
m2	71	Egg	2	2	0.1	0.960410882011911	0.24595129144668	109.568436444904	0.948717948717949	0.524714285714286	0.244412532352208	0.465022935744711
m3	71	Egg	2	2	0	1.16823761757595	0.186744620943297	60.4560801407065	0.866607142857143	0.202952380952381	0.166312108263215	0.122805683309479
m4	71	Egg	2	2	1e-04	1.02271808586178	1.05256219155156	75.819085034997	0.925757575757576	0.607928571428571	0.241930878205655	0.542105471970452
m5	71	Egg	2	2	0.1	1.65359371558005	0.319997750397699	68.9991949009798	0.8	0.239821428571429	0.164257773362725	0.171104586169792
m6	71	Egg	2	2	0.1	1.10631146960635	0.349819201977788	81.3642625352823	0.889351851851852	0.440507936507937	0.209736566080719	0.361703643767862
m7	71	Egg	2	2	0.1	1.33920851820288	0.244931699568179	81.3642625039575	0.861752136752137	0.408190476190476	0.192273959551616	0.336133787500154
m1	72	Egg	2	2	0.1	1.1030913389076	0.344959459466899	98.949408749939	0.931428571428571	0.489547619047619	0.216873344120479	0.40541503429431
m2	72	Egg	2	2	0.1	0.964352877342266	0.248085043573092	87.819085034657	0.947619047619048	0.527714285714286	0.245803441062934	0.460280611330033
m3	72	Egg	2	2	0	1.11777823291287	0.209008744826893	60.4560801407065	0.866239316239316	0.185214285714286	0.151390288858586	0.0953757395411131
m4	72	Egg	2	2	0.1	1.28245365146578	0.273116413202965	77.5451774927466	0.918686868686869	0.463404761904762	0.244776777659048	0.397306730367214
m5	72	Egg	2	2	0.1	1.95261899433471	0.274239047951765	87.6573074605077	0.680072463768116	0.208904761904762	0.165464855432748	0.131093174471592
m6	72	Egg	2	2	0.1	1.36271293798615	0.41471833001613	92.3177662488126	0.866333333333333	0.352821428571429	0.201465806791204	0.277550501068198
m7	72	Egg	2	2	0.1	1.23431250846186	0.291331710853128	81.3642625039575	0.866666666666667	0.434428571428571	0.211854742760343	0.358955654702231
m1	73	Egg	2	2	0	0.244379757985533	0.144512972637743	93.7940912459312	0.969191919191919	0.552666666666667	0.258081550961248	0.483644211386448
m2	73	Egg	2	2	0	0.278017848850247	0.117376253496182	98.1348724046526	0.968390804597701	0.537071428571429	0.229875990686634	0.466836285230522
m3	73	Egg	2	2	0	1.07511030170922	0.152137772275924	60.4560801407065	0.872312925170068	0.219833333333333	0.173476640976193	0.14122251218526
m4	73	Egg	2	2	0	0.275603966671806	0.14763102786659	98.7322029977517	0.977941176470588	0.558607142857143	0.225554843129589	0.492683734150197
m5	73	Egg	2	2	0	0.937509581255869	0.179852200804529	66.8961916833635	0.897311827956989	0.300190476190476	0.160960762665598	0.225652656486496
m6	73	Egg	2	2	0	0.571352676543908	0.195911176328543	85.6867534981474	0.949166666666667	0.450333333333333	0.193623371724865	0.37018003863254
m7	73	Egg	2	2	0	0.544317136396396	0.210069920963903	90.6642200269681	0.95	0.421357142857143	0.204853178030873	0.337413242816073
m1	74	Egg	2	2	0	0.230289445891934	0.150281375714484	93.7940912459312	0.974786324786325	0.577559523809524	0.256178176800108	0.508088727689171
m2	74	Egg	2	2	0	0.252526107570639	0.143072982797033	77.7878015499401	0.964285714285714	0.569976190476191	0.252970769542688	0.496964143536226
m3	74	Egg	2	2	0	1.17093438249005	0.202066307701102	60.4560801407065	0.876301218161683	0.202119047619048	0.160763009021805	0.120690911080849
m4	74	Egg	2	2	0	0.253405660638522	0.158715448754712	77.7681643818055	0.982828282828283	0.558107142857143	0.231819263308862	0.482904969817729
m5	74	Egg	2	2	0	0.922932534485249	0.187206851898647	66.8961916833635	0.892424242424242	0.314880952380952	0.175125931006115	0.232304066931552
m6	74	Egg	2	2	0	0.583793434123407	0.15879100169796	85.6867534981474	0.939412360688956	0.460119047619048	0.183429781355568	0.371298406713407
m7	74	Egg	2	2	0	0.520327781378167	0.196364305166443	90.6642200269681	0.956201550387597	0.468809523809524	0.219707087060335	0.386204981442322
m1	75	Egg	2	2	0	0.274013253346358	0.133729435527081	93.7940912459312	0.969444444444444	0.578190476190476	0.211428961428602	0.505739709413178
m2	75	Egg	2	2	0	0.272158871529409	0.138869121941278	98.1348724046526	0.977906976744186	0.596035714285714	0.258726620641271	0.532436757979936
m3	75	Egg	2	2	0	1.14009208169925	0.219281196113225	60.4560801407065	0.890940766550523	0.203928571428571	0.147151027308506	0.124355611383238
m4	75	Egg	2	2	0	0.300468969241562	0.116442716874971	98.7322029977517	0.967391304347826	0.591595238095238	0.234963398227486	0.526996172042238
m5	75	Egg	2	2	0	0.834799028865002	0.23711362833596	66.8961916833635	0.913333333333333	0.337404761904762	0.201226880933226	0.258156952472561
m6	75	Egg	2	2	0	0.528982375794943	0.18408598079728	85.6867534981474	0.95	0.43552380952381	0.195287781544701	0.353107914432325
m7	75	Egg	2	2	0	0.523916784040314	0.15718361588442	90.6642200269681	0.95077519379845	0.459535714285714	0.196155157929892	0.383232107199131
m1	76	Egg	2	2	1e-04	0.575782514876604	0.695940335272473	87.8190850463524	0.967901234567901	0.555261904761905	0.21725727953065	0.484833452870069
m2	76	Egg	2	2	0	0.241259650375277	0.133209752650672	77.7878015499401	0.987142857142857	0.54884126984127	0.236055083267207	0.479539734409769
m3	76	Egg	2	2	0	1.11118740490209	0.153054893215724	60.4560801407065	0.875724637681159	0.21618253968254	0.179767727640307	0.135278567535556
m4	76	Egg	2	2	0.1	1.04417452739924	0.263213801057043	75.819085034997	0.925980392156863	0.507404761904762	0.242652370781019	0.435918162225221
m5	76	Egg	2	2	0.1	1.53757453789152	0.356717653279742	84.7441617171669	0.835135135135135	0.231821428571429	0.18633898698536	0.160052781935988
m6	76	Egg	2	2	0.1	0.959750015645519	0.175589717824309	97.0489964588078	0.946581196581197	0.41502380952381	0.213684607971025	0.335833767999823
m7	76	Egg	2	2	0	0.539344617430525	0.117049978362969	90.6642200269681	0.953947368421053	0.433642857142857	0.195466409107191	0.360258726420344
m1	77	Egg	2	2	0.1	0.940991154651321	0.354704297137416	117.089594623633	0.937878787878788	0.492690476190476	0.249091952447649	0.423180886989927
m2	77	Egg	2	2	0	0.286197704488272	0.0966221898441724	98.1348724046526	0.967857142857143	0.576821428571429	0.226985921583941	0.505726831819941
m3	77	Egg	2	2	0	1.11656354175699	0.190977823817315	60.4560801407065	0.894905869324474	0.205166666666667	0.17721322666025	0.128125630165241
m4	77	Egg	2	2	0.1	1.09345869348177	0.267081195914325	88.082379147922	0.94859943977591	0.441928571428571	0.240825589469627	0.372086112623981
m5	77	Egg	2	2	0.1	1.59957534753088	0.333198090007567	96.4409187819741	0.811033681765389	0.254654761904762	0.177990565214406	0.181326112627986
m6	77	Egg	2	2	0.1	1.08115640612591	0.336422716913604	91.6381700827884	0.891755952380952	0.468428571428571	0.219320983512378	0.396688467763737
m7	77	Egg	2	2	0	0.579453484885571	0.188936629223213	90.6642200269681	0.947812097812098	0.418416666666667	0.200776928319967	0.345432974642643
m1	78	Egg	2	2	0.1	0.971361535160657	0.435136231729722	99.8190850428829	0.93287037037037	0.474619047619048	0.240500648821202	0.400488615877318
m2	78	Egg	2	2	0.1	0.990848130370827	0.237133658783295	109.568436444904	0.944186046511628	0.509047619047619	0.242709732776016	0.441383420290782
m3	78	Egg	2	2	0	1.17870591005357	0.198556594235302	60.4560801407065	0.907456140350877	0.193833333333333	0.176997584240448	0.127971393867525
m4	78	Egg	2	2	0.1	1.06817771378224	0.201216940798069	88.082379147922	0.94047619047619	0.476464285714286	0.229222848132362	0.407000120556618
m5	78	Egg	2	2	0.1	1.64793486380843	0.241073210227906	96.4409187819741	0.763980463980464	0.280130952380952	0.202844353529078	0.1988390481337
m6	78	Egg	2	2	0.1	1.26968268111155	0.361724472199254	91.6381700619051	0.844444444444444	0.423642857142857	0.207696857757908	0.344187098412144
m7	78	Egg	2	2	0.1	1.23454017128918	0.271071701924041	81.3642625039575	0.883125	0.407297619047619	0.21215252518068	0.342942769840641
m1	79	Egg	2	2	0.1	0.860332330179309	0.266139157183645	99.9881930695949	0.959666666666667	0.550214285714286	0.228664376794415	0.485946200557954
m2	79	Egg	2	2	0	0.251636047124519	0.140028351063416	77.7878015499401	0.983544973544973	0.616190476190476	0.235165719821377	0.550449118455218
m3	79	Egg	2	2	0	1.16696369475125	0.20010473373167	60.4560801407065	0.885	0.196277777777778	0.15706018651757	0.117262918522381
m4	79	Egg	2	2	0.1	1.02302444729645	0.272938033402433	88.082379147922	0.933862433862434	0.467789682539683	0.223334942751896	0.399091646345303
m5	79	Egg	2	2	0.1	1.72872348491172	0.371835527226791	96.4409187819741	0.74875	0.237595238095238	0.190206126187052	0.159440355919471
m6	79	Egg	2	2	0.1	1.04912040574896	0.244240217078496	91.6381700827884	0.912406015037594	0.453321428571429	0.226972919164965	0.386624742515678
m7	79	Egg	2	2	0	0.50973633464958	0.163842168242043	71.3596387160643	0.957207207207207	0.452238095238095	0.202611791503604	0.376986445721864
m1	80	Egg	2	2	0.1	1.12794697416938	0.336159081253662	129.337322872169	0.919570267131243	0.452940476190476	0.197291308333137	0.383584393969801
m2	80	Egg	2	2	0.1	0.995680185340659	0.198076791043771	109.568436444904	0.934166666666667	0.503940476190476	0.218834247289906	0.437581147959189
m3	80	Egg	2	2	0	1.19110578643542	0.179999202915162	60.4560801407065	0.882558139534884	0.195619047619048	0.144631327022592	0.119176141653205
m4	80	Egg	2	2	0.1	1.42587124264414	0.36190097792187	89.5451774823777	0.860526315789474	0.419761904761905	0.225430928968876	0.3448385370918
m5	80	Egg	2	2	0.1	2.0472485897098	0.323527874898507	99.3745296796757	0.667105263157895	0.198297619047619	0.160952805651765	0.118605183779965
m6	80	Egg	2	2	0.1	1.46472850111088	0.360291641874291	102.591673796152	0.833823529411765	0.382166666666667	0.212660852308082	0.304267326853395
m7	80	Egg	2	2	0.1	1.19292371484401	0.280431816051706	81.3642625039575	0.891085271317829	0.43452380952381	0.22732607770715	0.359589594943924
m1	81	Egg	2	2	0.1	0.977795305422064	0.380201119639449	99.8190850428829	0.92479674796748	0.478071428571429	0.217042365705316	0.394262684406407
m2	81	Egg	2	2	0.1	1.01660421912078	0.253277343121761	87.819085034657	0.939189189189189	0.522035714285714	0.2126847828304	0.45086037404611
m3	81	Egg	2	2	0	1.14297699372504	0.161224832765377	60.4560801407065	0.882330827067669	0.214436507936508	0.13486793597752	0.124111293607983
m4	81	Egg	2	2	0.1	1.12969301445605	0.183043701057143	88.082379147922	0.949122807017544	0.44952380952381	0.220380431885435	0.372993988430643
m5	81	Egg	2	2	0.1	1.69098237454376	0.341648871364114	78.1873718245148	0.767307692307692	0.214285714285714	0.168805421008737	0.139081556224384
m6	81	Egg	2	2	0.1	1.14759567665399	0.346775650390097	91.6381700619051	0.885	0.43925	0.229168483217128	0.370044133541002
m7	81	Egg	2	2	0.1	1.26926752146738	0.289436560738207	81.6656507692951	0.867682926829268	0.412940476190476	0.210608898174636	0.33499881858949
m1	82	Egg	2	2	0.1	0.936857074030508	0.303269783960191	87.8190850447481	0.918650793650794	0.473071428571429	0.228358811395125	0.400011014963478
m2	82	Egg	2	2	0.1	0.985387677001299	0.29818320493523	109.568436444904	0.93034188034188	0.524011904761905	0.23501318419692	0.461866065779536
m3	82	Egg	2	2	0	1.08987880509336	0.192115571245806	60.4560801407065	0.878921568627451	0.202488095238095	0.178969101449634	0.123107839213499
m4	82	Egg	2	2	1e-04	1.02707812069677	0.853166904875375	75.819085034997	0.957456140350877	0.565666666666667	0.233003806734308	0.4902805957781
m5	82	Egg	2	2	0.1	1.67125111530406	0.304975056945645	68.9991949009798	0.771171171171171	0.240642857142857	0.172601757273748	0.168353710463796
m6	82	Egg	2	2	0.1	1.08451249901026	0.340963519130619	81.3642625352823	0.913392857142857	0.421515873015873	0.233674607597756	0.354939496933819
m7	82	Egg	2	2	0.1	1.288911810508	0.331517577682983	81.6656507692951	0.872413793103448	0.404321428571429	0.189987623101885	0.327266208014995
m1	83	Egg	2	2	1e-04	0.0321006046656351	0.0585660514581672	113.183324209386	1	0.708142857142857	0.233340985042054	0.661738170170725
m2	83	Egg	2	2	0	5.49813399097319e-06	4.24033519167386e-06	106.281362427275	1	0.727880952380952	0.263854367432443	0.685069479870454
m3	83	Egg	2	2	0	1.07928758433604	0.140400555745145	60.4560801407065	0.880357142857143	0.257880952380952	0.169288352664417	0.167682522380814
m4	83	Egg	2	2	1e-04	0.810787689171815	1.22274255450589	87.8190850302356	0.964957264957265	0.584047619047619	0.253712556164994	0.52309846963063
m5	83	Egg	2	2	0.1	1.62148733305582	0.367609758139807	76.3328736566155	0.834559884559885	0.239654761904762	0.184957069827185	0.169277343626833
m6	83	Egg	2	2	1e-04	0.0577628232919575	0.0980607136351267	116.041492788421	1	0.664571428571429	0.269259469561018	0.61681550433085
m7	83	Egg	2	2	0	0.287314007550713	0.123229120435655	99.0417436836561	0.977284427284427	0.569452380952381	0.221799240559476	0.502025500370707
